batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
N Dickwella,8,7,1,0,114.28571428571428,K Rabada,9.0,48.0,1.0,0.0,6.0,5.333333333333333
WU Tharanga,9,11,2,0,81.81818181818183,L Ngidi,10.0,60.0,3.0,0.0,1.0,6.0
MDKJ Perera,33,36,4,0,91.66666666666666,A Nortje,7.0,33.0,1.0,0.0,0.0,4.714285714285714
BOP Fernando,49,49,5,2,100.0,D Pretorius,7.0,44.0,0.0,0.0,0.0,6.285714285714286
BKG Mendis,60,73,5,1,82.1917808219178,Imran Tahir,10.0,26.0,3.0,0.0,0.0,2.6
DM de Silva,39,52,3,0,75.0,PWA Mulder,4.0,20.0,0.0,0.0,0.0,5.0
NLTC Perera,7,9,0,0,77.77777777777779,,,,,,,
SL Malinga,15,24,2,0,62.5,,,,,,,
PADLR Sandakan,3,10,0,0,30.0,,,,,,,
MVT Fernando,1,11,0,0,9.090909090909092,,,,,,,
