batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
L Ronchi,67.0,35.0,7.0,3.0,191.42857142857144,Mohammad Amir,3,35,0,0,0,11.666666666666666
CS Delport,0.0,3.0,0.0,0.0,0.0,Aamer Yamin,2,19,0,0,1,9.5
Sahibzada Farhan,30.0,28.0,4.0,0.0,107.14285714285714,Usman Shinwari,2,29,0,0,0,14.5
Hussain Talat,0.0,1.0,0.0,0.0,0.0,Imad Wasim,4,27,2,0,0,6.75
SR Patel,45.0,30.0,6.0,1.0,150.0,Umer Khan,4,25,0,0,0,6.25
,,,,,,C Munro,1,4,0,0,0,4.0
,,,,,,Awais Zia,0,4,0,0,0,inf
