batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
Rahmanullah Gurbaz,29,27,2,2,107.40740740740742,Mohammad Saifuddin,4.0,23.0,1.0,1.0,0.0,5.5
Hazratullah,47,35,6,2,134.28571428571428,Shafiul Islam,4.0,24.0,1.0,0.0,1.0,6.0
Asghar Stanikzai,0,2,0,0,0.0,Shakib Al Hasan,4.0,24.0,1.0,0.0,1.0,6.0
Najibullah Zadran,14,16,0,1,87.5,Mahmudullah,1.0,16.0,0.0,0.0,0.0,16.0
Mohammad Nabi,4,6,0,0,66.66666666666666,Mustafizur Rahman,3.0,31.0,1.0,0.0,2.0,10.333333333333334
Gulbadin Naib,1,1,0,0,100.0,Mosaddek Hossain,1.0,10.0,0.0,0.0,0.0,10.0
Shafiqullah,23,17,2,1,135.29411764705884,Afif Hossain,3.0,9.0,2.0,0.0,0.0,3.0
Karim Janat,3,4,0,0,75.0,,,,,,,
Rashid Khan,11,13,0,0,84.61538461538461,,,,,,,
