batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
TP Visee,5,5,1,0,100.0,SC Williams,3.0,18.0,1.0,0.0,2.0,6.0
MP O'Dowd,30,20,3,1,150.0,KM Jarvis,3.0,40.0,1.0,1.0,1.0,13.0
BN Cooper,54,28,5,2,192.85714285714286,CB Mpofu,4.0,38.0,2.0,0.0,1.0,9.5
BFW de Leede,1,2,0,0,50.0,DT Tiripano,2.0,33.0,0.0,0.0,0.0,16.5
W Barresi,8,18,0,0,44.44444444444444,Sikandar Raza,4.0,29.0,1.0,1.0,1.0,7.0
RE van der Merwe,75,39,8,3,192.30769230769232,RP Burl,4.0,35.0,1.0,0.0,0.0,8.75
SA Edwards,12,9,1,0,133.33333333333331,,,,,,,
PM Seelaar,1,1,0,0,100.0,,,,,,,
