batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
H Masakadza,4,7,0,0,57.14285714285714,PA van Meekeren,4.0,41.0,0.0,0.0,2.0,10.25
SF Mire,4,4,1,0,100.0,RE van der Merwe,4.0,21.0,1.0,0.0,0.0,5.25
CR Ervine,59,37,6,3,159.45945945945945,BD Glover,4.0,20.0,3.0,0.0,0.0,5.0
BRM Taylor,13,15,1,0,86.66666666666667,FJ Klaassen,4.0,36.0,3.0,0.0,0.0,9.0
SC Williams,9,9,1,0,100.0,PM Seelaar,4.0,28.0,3.0,0.0,2.0,7.0
Sikandar Raza,14,10,1,1,140.0,,,,,,,
PJ Moor,2,7,0,0,28.57142857142857,,,,,,,
RP Burl,4,4,0,0,100.0,,,,,,,
DT Tiripano,14,12,0,1,116.66666666666667,,,,,,,
KM Jarvis,2,5,0,0,40.0,,,,,,,
CB Mpofu,17,9,3,0,188.88888888888889,,,,,,,
