batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
RR Hendricks,5,6,0,0,83.33333333333334,Imad Wasim,4.0,19.0,1.0,0.0,2.0,4.75
JN Malan,2,6,0,0,33.33333333333333,Shaheen Shah Afridi,4.0,23.0,1.0,0.0,0.0,5.75
HE van der Dussen,41,35,2,2,117.14285714285715,Mohammad Amir,4.0,27.0,3.0,0.0,2.0,6.75
H Klaasen,2,10,0,0,20.0,Shadab Khan,4.0,34.0,2.0,0.0,0.0,8.5
DA Miller,13,9,2,0,144.44444444444443,Faheem Ashraf,4.0,38.0,2.0,0.0,1.0,9.5
AL Phehlukwayo,10,10,2,0,100.0,,,,,,,
CH Morris,55,29,5,3,189.6551724137931,,,,,,,
BE Hendricks,3,6,0,0,50.0,,,,,,,
CJ Dala,5,7,0,0,71.42857142857143,,,,,,,
L Sipamla,0,1,0,0,0.0,,,,,,,
T Shamsi,0,1,0,0,0.0,,,,,,,
