batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
AM Rahane,0,2,0,0,0.0,DL Chahar,4.0,19.0,2.0,0.0,1.0,4.75
JC Buttler,6,7,1,0,85.71428571428571,SN Thakur,4.0,42.0,2.0,0.0,1.0,10.5
SV Samson,8,10,1,0,80.0,MJ Santner,2.0,26.0,0.0,1.0,0.0,12.5
RA Tripathi,39,24,5,1,162.5,RA Jadeja,2.0,23.0,0.0,0.0,0.0,11.5
SPD Smith,28,30,2,0,93.33333333333333,Imran Tahir,4.0,23.0,2.0,0.0,0.0,5.75
BA Stokes,46,26,1,3,176.9230769230769,DJ Bravo,4.0,32.0,2.0,0.0,2.0,8.0
K Gowtham,9,8,0,1,112.5,,,,,,,
JC Archer,24,11,1,2,218.18181818181816,,,,,,,
S Gopal,0,3,0,0,0.0,,,,,,,
