batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
D Ajekun,2,8,0,0,25.0,JOA Gordon,4.0,12.0,0.0,0.0,3.0,3.0
AM Oyede,0,1,0,0,0.0,D Heyliger,4.0,16.0,3.0,0.0,2.0,4.0
Sulaimon Runsewe,27,27,1,0,100.0,Saad Bin Zafar,4.0,25.0,2.0,0.0,3.0,6.25
CN Onwuzulike,39,31,3,1,125.80645161290323,N Dutta,4.0,23.0,1.0,0.0,0.0,5.75
AA Onikoyi,0,2,0,0,0.0,NR Kumar,2.0,15.0,0.0,0.0,0.0,7.5
IO Okpe,5,9,0,0,55.55555555555556,NS Dhaliwal,2.0,15.0,1.0,0.0,0.0,7.5
JO Adedeji,3,5,0,0,60.0,,,,,,,
D Gim,9,15,0,0,60.0,,,,,,,
SA Okpe,12,19,1,0,63.1578947368421,,,,,,,
CM Akachukwu,1,3,0,0,33.33333333333333,,,,,,,
