batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
KL Rahul,111,118,11,1,94.0677966101695,SL Malinga,10,82,1,0,4,8.2
RG Sharma,103,94,14,2,109.57446808510637,CAK Rajitha,8,47,1,0,0,5.875
V Kohli,34,41,3,0,82.92682926829268,I Udana,10,50,1,0,0,5.0
RR Pant,4,4,1,0,100.0,NLTC Perera,10,34,0,0,0,3.4
HH Pandya,7,4,1,0,175.0,DM de Silva,6,51,0,0,1,8.5
