batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
JM Vince,36,27,3,1,133.33333333333331,Imad Wasim,4,24,1,0,0,6.0
BM Duckett,9,7,1,0,128.57142857142858,Faheem Ashraf,4,43,0,0,0,10.75
JE Root,47,42,5,0,111.90476190476191,Shaheen Shah Afridi,4,35,1,0,2,8.75
EJG Morgan,57,29,5,3,196.55172413793102,Mohammad Hasnain,4,29,0,0,1,7.25
JL Denly,20,12,2,1,166.66666666666669,Hasan Ali,4,42,1,1,0,10.25
