batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
Q de Kock,24,23,2,0,104.34782608695652,AS Rajpoot,4.0,52.0,1.0,1.0,0.0,12.75
SD Lad,15,13,1,1,115.38461538461537,Mohammed Shami,4.0,21.0,3.0,0.0,3.0,5.25
SA Yadav,21,15,4,0,140.0,GC Viljoen,4.0,34.0,0.0,0.0,7.0,8.5
KA Pollard,83,31,3,10,267.741935483871,R Ashwin,4.0,37.0,1.0,0.0,0.0,9.25
Ishan Kishan,7,10,1,0,70.0,SM Curran,4.0,54.0,1.0,0.0,1.0,13.5
HH Pandya,19,13,2,0,146.15384615384613,,,,,,,
KH Pandya,1,2,0,0,50.0,,,,,,,
AS Joseph,15,13,2,0,115.38461538461537,,,,,,,
RD Chahar,1,1,0,0,100.0,,,,,,,
