batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
PP Shaw,18,10,4,0,180.0,UT Yadav,4.0,39.0,1.0,0.0,0.0,9.75
S Dhawan,50,37,5,2,135.13513513513513,Washington Sundar,4.0,29.0,1.0,0.0,0.0,7.25
SS Iyer,52,37,2,3,140.54054054054055,YS Chahal,4.0,41.0,2.0,0.0,0.0,10.25
RR Pant,7,7,1,0,100.0,NA Saini,4.0,44.0,1.0,0.0,0.0,11.0
CA Ingram,11,7,1,1,157.14285714285714,MP Stoinis,3.0,24.0,0.0,0.0,0.0,8.0
SE Rutherford,28,13,1,3,215.3846153846154,S Dube,1.0,5.0,0.0,0.0,0.0,5.0
AR Patel,16,9,3,0,177.77777777777777,,,,,,,
