batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
JJ Roy,8,7,2,0,114.28571428571428,Shadab Khan,10.0,63.0,2.0,0.0,0.0,6.3
JM Bairstow,32,31,4,1,103.2258064516129,Mohammad Amir,10.0,67.0,2.0,0.0,3.0,6.7
JE Root,107,104,10,1,102.88461538461537,Wahab Riaz,10.0,82.0,3.0,0.0,1.0,8.2
EJG Morgan,9,18,1,0,50.0,Hasan Ali,10.0,66.0,0.0,0.0,1.0,6.6
BA Stokes,13,18,1,0,72.22222222222221,Mohammad Hafeez,7.0,43.0,1.0,0.0,0.0,6.142857142857143
JC Buttler,103,76,9,2,135.5263157894737,Shoaib Malik,3.0,10.0,1.0,0.0,0.0,3.3333333333333335
MM Ali,19,20,1,0,95.0,,,,,,,
CR Woakes,21,14,1,1,150.0,,,,,,,
JC Archer,1,2,0,0,50.0,,,,,,,
AU Rashid,3,4,0,0,75.0,,,,,,,
MA Wood,10,6,2,0,166.66666666666669,,,,,,,
