batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
Hazratullah,23,29,2,0,79.3103448275862,SS Cottrell,2.0,5.0,1.0,0.0,0.0,2.5
Rahmanullah Gurbaz,0,1,0,0,0.0,JO Holder,4.0,29.0,1.0,1.0,1.0,7.0
Ibrahim Zadran,2,4,0,0,50.0,KOK Williams,4.0,17.0,3.0,0.0,1.0,4.25
Asghar Stanikzai,25,21,2,1,119.04761904761905,KA Pollard,3.0,17.0,2.0,0.0,1.0,5.666666666666667
Najibullah Zadran,27,22,3,1,122.72727272727273,SE Rutherford,3.0,28.0,0.0,0.0,3.0,9.333333333333334
Mohammad Nabi,7,9,0,0,77.77777777777779,HR Walsh,4.0,34.0,2.0,0.0,0.0,8.5
Gulbadin Naib,1,4,0,0,25.0,,,,,,,
Rashid Khan,1,3,0,0,33.33333333333333,,,,,,,
Fareed Ahmad,24,15,4,0,160.0,,,,,,,
Naveen-ul-Haq,5,5,1,0,100.0,,,,,,,
Mujeeb Ur Rahman,8,8,1,0,100.0,,,,,,,
