batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
MJ Cosgrove,39,19,4,2,205.26315789473685,S Mahmood,2.0,19.0,0.0,0.0,0.0,9.5
HJ Swindells,4,10,0,0,40.0,RJ Gleeson,3.0,23.0,0.0,0.0,0.0,7.666666666666667
AM Lilley,28,20,1,1,140.0,JP Faulkner,3.0,21.0,1.0,0.0,0.0,7.0
CN Ackermann,21,19,2,0,110.5263157894737,SJ Croft,1.0,8.0,1.0,0.0,0.0,8.0
HE Dearden,24,27,1,0,88.88888888888889,LS Livingstone,3.0,20.0,0.0,0.0,0.0,6.666666666666667
LJ Hill,3,5,0,0,60.0,GJ Maxwell,4.0,22.0,1.0,0.0,0.0,5.5
CF Parkinson,17,16,1,0,106.25,MW Parkinson,4.0,26.0,2.0,0.0,0.0,6.5
BWM Mike,1,1,0,0,100.0,,,,,,,
D Klein,2,3,0,0,66.66666666666666,,,,,,,
