batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
SJ Myburgh,34.0,36.0,3.0,1.0,94.44444444444444,Bilal Khan,4,33,0,0,0,8.25
TP Visee,44.0,24.0,3.0,3.0,183.33333333333331,AV Lalcheta,1,9,0,0,0,9.0
BN Cooper,50.0,34.0,5.0,1.0,147.05882352941177,Fayyaz Butt,3,26,0,0,1,8.666666666666666
RN ten Doeschate,32.0,19.0,2.0,2.0,168.42105263157893,Mohammad Nadeem,2,11,0,0,0,5.5
,,,,,,Khawar Ali,1,10,0,0,0,10.0
,,,,,,Jay Odedra,4,36,0,0,0,9.0
,,,,,,Sandeep Goud,4,36,2,0,0,9.0
