batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
MJ Guptill,19,18,2,1,105.55555555555556,CR Woakes,9.0,36.0,3.0,1.0,8.0,3.888888888888889
HM Nicholls,55,77,4,0,71.42857142857143,JC Archer,10.0,42.0,1.0,0.0,5.0,4.2
KS Williamson,30,53,2,0,56.60377358490566,LE Plunkett,10.0,42.0,3.0,0.0,0.0,4.2
LRPL Taylor,15,31,0,0,48.38709677419355,MA Wood,10.0,49.0,1.0,0.0,2.0,4.9
TWM Latham,47,56,2,1,83.92857142857143,AU Rashid,8.0,39.0,0.0,0.0,0.0,4.875
JDS Neesham,19,25,3,0,76.0,BA Stokes,3.0,20.0,0.0,0.0,2.0,6.666666666666667
C de Grandhomme,16,28,0,0,57.14285714285714,,,,,,,
MJ Santner,5,9,0,0,55.55555555555556,,,,,,,
MJ Henry,4,2,1,0,200.0,,,,,,,
TA Boult,1,2,0,0,50.0,,,,,,,
