batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
TP Visee,28.0,23.0,5.0,0.0,121.73913043478262,KM Jarvis,5,42,0,1,1,8.2
MP O'Dowd,86.0,119.0,10.0,0.0,72.26890756302521,TL Chatara,7,36,0,0,1,5.142857142857143
BN Cooper,35.0,55.0,5.0,1.0,63.63636363636363,A Ndlovu,9,29,1,0,3,3.2222222222222223
BFW de Leede,2.0,13.0,0.0,0.0,15.384615384615385,Sikandar Raza,8,40,0,0,0,5.0
W Barresi,39.0,47.0,4.0,1.0,82.97872340425532,SC Williams,9,38,2,0,2,4.222222222222222
,,,,,,DT Tiripano,5,18,0,0,5,3.6
