batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
S Dhawan,1,10,0,0,10.0,PJ Cummins,9.0,37.0,3.0,0.0,0.0,4.111111111111111
RG Sharma,14,14,2,1,100.0,JA Richardson,9.0,37.0,3.0,0.0,0.0,4.111111111111111
V Kohli,123,95,16,1,129.47368421052633,MP Stoinis,6.0,39.0,0.0,0.0,0.0,6.5
AT Rayudu,2,8,0,0,25.0,NM Lyon,10.0,57.0,1.0,0.0,2.0,5.7
MS Dhoni,26,42,2,1,61.904761904761905,A Zampa,10.0,70.0,3.0,0.0,2.0,7.0
KM Jadhav,26,39,3,0,66.66666666666666,GJ Maxwell,5.0,30.0,0.0,0.0,0.0,6.0
V Shankar,32,30,4,0,106.66666666666667,,,,,,,
RA Jadeja,24,31,0,1,77.41935483870968,,,,,,,
Kuldeep Yadav,10,16,1,0,62.5,,,,,,,
Mohammed Shami,8,4,2,0,200.0,,,,,,,
JJ Bumrah,0,1,0,0,0.0,,,,,,,
