batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
I Pandey,22,30,3,0,73.33333333333333,MR Adair,4.0,22.0,3.0,0.0,1.0,5.5
P Khadka,25,14,2,2,178.57142857142858,GJ Delany,4.0,30.0,2.0,0.0,2.0,7.5
Aarif Sheikh,26,26,2,0,100.0,SR Thompson,2.0,17.0,0.0,0.0,2.0,8.5
DS Airee,19,20,0,1,95.0,WB Rankin,3.0,18.0,0.0,0.0,0.0,6.0
B Bhandari,1,2,0,0,50.0,Simi Singh,3.0,20.0,0.0,0.0,1.0,6.666666666666667
Sompal Kami,7,6,1,0,116.66666666666667,GH Dockrell,4.0,23.0,3.0,0.0,2.0,5.75
S Jora,2,3,0,0,66.66666666666666,,,,,,,
Karan KC,16,9,1,1,177.77777777777777,,,,,,,
S Lamichhane,1,2,0,0,50.0,,,,,,,
LN Rajbanshi,3,7,0,0,42.857142857142854,,,,,,,
