batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
ND Laegsgaard,21,18,1,1,116.66666666666667,P Bhart,4.0,29.0,2.0,0.0,0.0,7.25
HAM Shah,40,40,3,1,100.0,Junaid Sheikh,4.0,24.0,0.0,0.0,2.0,6.0
T Bharaj,12,9,1,0,133.33333333333331,Hayatullah Niazi,4.0,23.0,1.0,0.0,0.0,5.75
Delawar Khan,17,8,0,2,212.5,S Waqas Ahmed,3.0,24.0,2.0,0.0,3.0,8.0
Anique Uddin,11,14,1,0,78.57142857142857,Raza Iqbal,4.0,27.0,2.0,0.0,0.0,6.75
Rizwan Mahmood,23,23,1,0,100.0,Tafseer Ali,1.0,10.0,0.0,0.0,0.0,10.0
OD Hald,0,2,0,0,0.0,,,,,,,
Zishan Shah,8,6,1,0,133.33333333333331,,,,,,,
