batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
MJ Cosgrove,36,20,6,1,180.0,C Rushworth,2.0,19.0,0.0,0.0,1.0,9.5
NJ Dexter,8,10,0,1,80.0,MJ Potts,3.0,28.0,3.0,2.0,0.0,8.666666666666666
AM Lilley,5,3,1,0,166.66666666666669,BA Carse,4.0,31.0,1.0,0.0,0.0,7.75
CN Ackermann,58,41,5,2,141.46341463414635,NJ Rimmington,4.0,26.0,3.0,0.0,1.0,6.5
LJ Hill,5,9,0,0,55.55555555555556,L Trevaskis,4.0,24.0,2.0,0.0,0.0,6.0
HE Dearden,23,19,0,2,121.05263157894737,DJM Short,3.0,29.0,1.0,0.0,0.0,9.666666666666666
AM Ali,12,11,0,0,109.09090909090908,,,,,,,
BWM Mike,4,3,0,0,133.33333333333331,,,,,,,
D Klein,2,3,0,0,66.66666666666666,,,,,,,
CF Parkinson,0,1,0,0,0.0,,,,,,,
CJC Wright,0,1,0,0,0.0,,,,,,,
