batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
AL Davies,11,11,2,0,100.0,CJ Green,4.0,19.0,1.0,0.0,2.0,4.75
LS Livingstone,10,14,1,0,71.42857142857143,HJH Brookes,4.0,32.0,2.0,0.0,0.0,8.0
KK Jennings,35,33,1,1,106.06060606060606,OJ Hannon-Dalby,3.0,43.0,0.0,0.0,1.0,14.333333333333334
SJ Croft,5,5,1,0,100.0,AT Thomson,2.0,23.0,1.0,0.0,3.0,11.5
GJ Maxwell,79,39,8,4,202.56410256410254,WMH Rhodes,3.0,25.0,2.0,0.0,2.0,8.333333333333334
DJ Vilas,2,4,0,0,50.0,JS Patel,4.0,20.0,1.0,0.0,0.0,5.0
JP Faulkner,1,3,0,0,33.33333333333333,,,,,,,
JJ Bohannon,11,10,1,0,110.00000000000001,,,,,,,
S Mahmood,0,1,0,0,0.0,,,,,,,
