batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
XM Marshall,0,1,0,0,0.0,SM Sharif,10.0,55.0,3.0,1.0,1.0,5.4
MD Patel,82,102,3,2,80.3921568627451,AC Evans,10.0,72.0,0.0,0.0,2.0,7.2
Steven Ryan Taylor,17,22,3,0,77.27272727272727,RD Berrington,6.0,36.0,1.0,0.0,1.0,6.0
Aaron Jones,74,102,5,2,72.54901960784314,MRJ Watt,10.0,42.0,4.0,0.0,1.0,4.2
IG Holland,44,29,2,2,151.72413793103448,Hamza Tahir,10.0,50.0,0.0,0.0,1.0,5.0
Akshay Homraj,24,20,0,1,120.0,CS MacLeod,3.0,21.0,0.0,0.0,6.0,7.0
K Gore,8,12,0,0,66.66666666666666,DE Budge,1.0,5.0,0.0,0.0,0.0,5.0
CAH Stevenson,0,1,0,0,0.0,,,,,,,
J Theron,0,1,0,0,0.0,,,,,,,
SN Netravalkar,19,11,2,1,172.72727272727272,,,,,,,
