batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
Hazratullah,34,28,5,1,121.42857142857142,MJ Henry,8.0,50.0,0.0,0.0,0.0,6.25
Noor Ali Zadran,31,38,5,0,81.57894736842105,TA Boult,10.0,34.0,0.0,0.0,0.0,3.4
Rahmat Shah,0,4,0,0,0.0,LH Ferguson,9.0,37.0,4.0,0.0,0.0,4.111111111111111
Hashmatullah Shahidi,59,99,9,0,59.59595959595959,JDS Neesham,10.0,31.0,5.0,0.0,2.0,3.1
Gulbadin Naib,4,4,1,0,100.0,C de Grandhomme,4.0,14.0,1.0,0.0,0.0,3.5
Mohammad Nabi,9,24,0,0,37.5,,,,,,,
Najibullah Zadran,4,3,1,0,133.33333333333331,,,,,,,
Ikram Alikhil,2,22,0,0,9.090909090909092,,,,,,,
Rashid Khan,0,4,0,0,0.0,,,,,,,
Aftab Alam,14,10,3,0,140.0,,,,,,,
Hamid Hassan,7,11,1,0,63.63636363636363,,,,,,,
