batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
RR Pant,6,4,0,0,150.0,M Prasidh Krishna,1.0,10.0,1.0,0.0,0.0,10.0
SS Iyer,4,2,1,0,200.0,,,,,,,
