batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
M Bryant,36,23,4,2,156.52173913043478,SL Rainbird,2.0,27.0,0.0,2.0,1.0,12.5
BB McCullum,56,35,3,4,160.0,JD Cook,4.0,27.0,3.0,0.0,0.0,6.75
CA Lynn,54,30,4,4,180.0,DR Sams,3.0,38.0,1.0,0.0,2.0,12.666666666666666
BCJ Cutting,3,4,0,0,75.0,GS Sandhu,3.0,23.0,1.0,0.0,1.0,7.666666666666667
MT Renshaw,0,2,0,0,0.0,CJ Green,3.0,27.0,1.0,0.0,1.0,9.0
JJ Peirson,16,10,2,0,160.0,Fawad Ahmed,4.0,36.0,2.0,0.0,0.0,9.0
M Labuschagne,0,2,0,0,0.0,JE Root,1.0,7.0,0.0,0.0,0.0,7.0
JL Pattinson,0,4,0,0,0.0,,,,,,,
B Doggett,4,5,0,0,80.0,,,,,,,
MJ Swepson,9,7,1,0,128.57142857142858,,,,,,,
