batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
PA Patel,31,22,4,1,140.9090909090909,MJ McClenaghan,2.0,24.0,0.0,0.0,0.0,12.0
MM Ali,13,7,1,1,185.71428571428572,SL Malinga,4.0,47.0,0.0,0.0,2.0,11.75
V Kohli,46,32,6,0,143.75,JJ Bumrah,4.0,20.0,3.0,0.0,1.0,5.0
AB de Villiers,70,41,4,6,170.73170731707316,HH Pandya,3.0,37.0,0.0,0.0,0.0,12.333333333333334
SO Hetmyer,5,6,0,0,83.33333333333334,KH Pandya,4.0,28.0,0.0,0.0,0.0,7.0
C de Grandhomme,2,7,0,0,28.57142857142857,M Markande,3.0,23.0,1.0,0.0,0.0,7.666666666666667
S Dube,9,5,0,1,180.0,,,,,,,
