batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
BRM Taylor,19.0,17.0,1.0,1.0,111.76470588235294,Mujeeb Ur Rahman,4,28,2,0,0,7.0
H Masakadza,71.0,42.0,4.0,5.0,169.04761904761904,Dawlat Zadran,4,27,1,0,1,6.75
RW Chakabva,39.0,32.0,1.0,2.0,121.875,Gulbadin Naib,3,19,0,0,0,6.333333333333333
SC Williams,21.0,24.0,2.0,0.0,87.5,Mohammad Nabi,4,40,0,0,2,10.0
CT Mutombodzi,1.0,2.0,0.0,0.0,50.0,Rashid Khan,4,29,0,0,1,7.25
,,,,,,Fazal Niazai,1,13,0,0,1,13.0
