batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
BA King,1,4,0,0,25.0,O Thomas,4.0,40.0,2.0,1.0,5.0,9.75
C Hemraj,2,2,0,0,100.0,DC Green,3.0,23.0,2.0,1.0,1.0,7.333333333333333
SO Hetmyer,0,1,0,0,0.0,SA Jacobs,1.0,9.0,0.0,0.0,0.0,9.0
N Pooran,0,1,0,0,0.0,Zahir Khan,4.0,19.0,1.0,0.0,0.0,4.75
SE Rutherford,45,43,5,1,104.65116279069768,DR Smith,4.0,34.0,0.0,0.0,1.0,8.5
Shoaib Malik,73,45,5,2,162.22222222222223,I Khan (2),4.0,25.0,1.0,0.0,0.0,6.25
CJ Green,2,6,0,0,33.33333333333333,,,,,,,
KMA Paul,18,20,0,1,90.0,,,,,,,
