batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
DC Thomas,3,6,0,0,50.0,AD Russell,3.0,17.0,1.0,0.0,0.0,5.666666666666667
E Lewis,7,6,0,1,116.66666666666667,DR Smith,4.0,18.0,1.0,0.0,0.0,4.5
LJ Evans,21,20,4,0,105.0,JW Dernbach,4.0,46.0,1.0,1.0,3.0,11.25
Mohammad Hafeez,37,25,5,1,148.0,SK Springer,4.0,50.0,1.0,1.0,0.0,12.25
SSJ Brooks,6,9,0,0,66.66666666666666,Zahir Khan,4.0,31.0,1.0,0.0,0.0,7.75
CR Brathwaite,3,6,0,0,50.0,I Khan (2),1.0,9.0,0.0,0.0,0.0,9.0
FA Allen,62,27,7,3,229.62962962962962,,,,,,,
KJ Cottoy,27,23,2,1,117.3913043478261,,,,,,,
