batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
J Rasu,8,9,0,0,88.88888888888889,Surinder Singh,4.0,32.0,3.0,1.0,7.0,7.75
A Mansale,6,6,1,0,100.0,DC Smith,4.0,26.0,1.0,0.0,2.0,6.5
N Nipiko,62,57,5,2,108.77192982456141,HER Tyler,4.0,29.0,0.0,1.0,1.0,7.0
J Dunn,23,20,0,1,114.99999999999999,Karweng NG,3.0,12.0,0.0,0.0,0.0,4.0
G Kaltongga,10,11,1,0,90.9090909090909,GR Russ,2.0,33.0,0.0,1.0,1.0,16.0
J Vira,7,6,0,0,116.66666666666667,J Hill,3.0,23.0,1.0,0.0,0.0,7.666666666666667
R Tari,23,12,0,2,191.66666666666669,,,,,,,
SH Obed,2,2,0,0,100.0,,,,,,,
