batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
MD Stoneman,6,9,1,0,66.66666666666666,RJW Topley,4.0,34.0,2.0,0.0,0.0,8.5
AJ Finch,6,9,1,0,66.66666666666666,JC Archer,4.0,21.0,2.0,0.0,0.0,5.25
WG Jacks,35,19,5,2,184.21052631578948,TS Mills,4.0,16.0,2.0,0.0,0.0,4.0
OJ Pope,43,29,7,0,148.27586206896552,Rashid Khan,4.0,23.0,1.0,0.0,0.0,5.75
J Clark,6,6,1,0,100.0,DR Briggs,3.0,38.0,1.0,0.0,0.0,12.666666666666666
TK Curran,19,19,1,0,100.0,D Wiese,1.0,11.0,0.0,0.0,0.0,11.0
R Clarke,16,19,3,0,84.21052631578947,,,,,,,
RS Patel,0,2,0,0,0.0,,,,,,,
GJ Batty,4,4,0,0,100.0,,,,,,,
Imran Tahir,8,4,0,1,200.0,,,,,,,
