batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
Fakhar Zaman,2.0,4.0,0.0,0.0,50.0,Sohail Tanvir,3,15,0,0,0,5.0
Gauhar Ali,21.0,15.0,3.0,1.0,140.0,Mohammad Hasnain,4,29,1,0,2,7.25
Haris Sohail,33.0,42.0,3.0,0.0,78.57142857142857,HF Gurney,2,13,1,0,0,6.5
AB de Villiers,47.0,38.0,7.0,0.0,123.6842105263158,Fawad Ahmed,4,23,0,0,0,5.75
,,,,,,Mohammad Nawaz (3),2,13,0,0,0,6.5
,,,,,,RR Rossouw,1,6,0,0,0,6.0
,,,,,,Danish Aziz,1,6,0,0,0,6.0
