batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
LM Reece,15.0,15.0,1.0,1.0,100.0,DA Payne,3,26,0,0,0,8.666666666666666
BA Godleman,25.0,18.0,5.0,0.0,138.88888888888889,AJ Tye,4,37,2,10,2,6.75
WL Madsen,47.0,37.0,5.0,0.0,127.02702702702702,CJ Liddle,4,25,1,0,3,6.25
JL du Plooy,29.0,33.0,2.0,0.0,87.87878787878788,RF Higgins,3,20,0,0,1,6.666666666666667
AL Hughes,5.0,3.0,1.0,0.0,166.66666666666669,TMJ Smith,3,19,0,0,0,6.333333333333333
,,,,,,GL van Buuren,1,10,0,0,0,10.0
