batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
Mohammad Shahzad,2,14,0,0,14.285714285714285,TJ Murtagh,6.0,11.0,2.0,0.0,1.0,1.8333333333333333
Hazratullah,14,40,2,0,35.0,AR McBrine,10.0,17.0,0.0,0.0,0.0,1.7
Rahmat Shah,4,12,0,0,33.33333333333333,MR Adair,7.0,19.0,4.0,0.0,0.0,2.7142857142857144
Asghar Stanikzai,29,51,3,0,56.86274509803921,GH Dockrell,3.0,26.0,0.0,0.0,0.0,8.666666666666666
Hashmatullah Shahidi,12,31,1,0,38.70967741935484,WB Rankin,7.0,40.0,3.0,0.0,4.0,5.714285714285714
Mohammad Nabi,27,25,2,2,108.0,KJ O'Brien,3.0,21.0,1.0,0.0,1.0,7.0
Gulbadin Naib,20,18,2,0,111.11111111111111,,,,,,,
Rashid Khan,16,11,0,2,145.45454545454547,,,,,,,
Dawlat Zadran,0,3,0,0,0.0,,,,,,,
Aftab Alam,5,7,1,0,71.42857142857143,,,,,,,
Mujeeb Ur Rahman,0,2,0,0,0.0,,,,,,,
