batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
R Rohan,49,33,3,4,148.4848484848485,Sompal Kami,3.0,15.0,0.0,0.0,0.0,5.0
S Chandramohan,8,7,2,0,114.28571428571428,Karan KC,3.0,26.0,2.0,0.0,1.0,8.666666666666666
TH David,77,43,8,3,179.06976744186048,S Lamichhane,3.0,34.0,0.0,0.0,1.0,11.333333333333334
Manpreet Singh,42,27,3,2,155.55555555555557,B Regmi,4.0,54.0,0.0,0.0,0.0,13.5
CR Suryawanshi,0,1,0,0,0.0,A Bohara,4.0,35.0,4.0,0.0,1.0,8.75
AE Paraam,9,6,1,0,150.0,S Vesawkar,3.0,25.0,0.0,0.0,0.0,8.333333333333334
Janak Prakash,0,2,0,0,0.0,,,,,,,
A Krishna,1,1,0,0,100.0,,,,,,,
