batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
MD Stoneman,1,3,0,0,33.33333333333333,RJW Topley,3.0,33.0,1.0,0.0,0.0,11.0
AJ Finch,9,8,2,0,112.5,D Wiese,2.0,20.0,1.0,2.0,0.0,9.0
SM Curran,47,24,5,3,195.83333333333331,Rashid Khan,4.0,30.0,0.0,0.0,0.0,7.5
OJ Pope,48,44,2,0,109.09090909090908,CJ Jordan,3.0,28.0,2.0,0.0,1.0,9.333333333333334
BT Foakes,12,12,0,0,100.0,DR Briggs,4.0,29.0,0.0,0.0,0.0,7.25
WG Jacks,1,2,0,0,50.0,WAT Beer,4.0,22.0,3.0,0.0,0.0,5.5
TK Curran,23,17,1,0,135.29411764705884,,,,,,,
J Clark,15,8,0,2,187.5,,,,,,,
GJ Batty,2,2,0,0,100.0,,,,,,,
JW Dernbach,1,1,0,0,100.0,,,,,,,
