batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
Ashfaq Ahmed,8,20,0,0,40.0,KM Jarvis,7.0,17.0,4.0,0.0,1.0,2.4285714285714284
Rohan Mustafa,0,5,0,0,0.0,TL Chatara,7.0,35.0,1.0,0.0,8.0,5.0
Ghulam Shabber,56,88,3,0,63.63636363636363,DT Tiripano,7.0,34.0,3.0,0.0,2.0,4.857142857142857
Muhammad Usman,0,4,0,0,0.0,Sikandar Raza,6.0,41.0,0.0,0.0,0.0,6.833333333333333
Shaiman Anwar,72,73,7,2,98.63013698630137,SC Williams,7.0,24.0,0.0,0.0,2.0,3.4285714285714284
Mohammad Naveed,10,6,0,1,166.66666666666669,B Mavuta,1.0,16.0,0.0,0.0,1.0,16.0
Chirag Suri,4,7,0,0,57.14285714285714,,,,,,,
CP Rizwan,0,1,0,0,0.0,,,,,,,
Zahoor Khan,2,4,0,0,50.0,,,,,,,
Imran Haider,1,2,0,0,50.0,,,,,,,
