batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
Q de Kock,30.0,23.0,1.0,3.0,130.43478260869566,S Sandeep Warrier,4,25,0,1,0,6.0
RG Sharma,55.0,48.0,8.0,0.0,114.58333333333333,HF Gurney,3,20,0,0,1,6.666666666666667
SA Yadav,46.0,27.0,5.0,2.0,170.37037037037038,AD Russell,2,34,0,0,0,17.0
,,,,,,SP Narine,4,33,0,0,1,8.25
,,,,,,M Prasidh Krishna,3,22,1,0,0,7.333333333333333
