batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
C Hauptfleisch,10,16,1,0,62.5,SN Netravalkar,2.0,9.0,0.0,0.0,1.0,4.5
D Cato,4,14,0,0,28.57142857142857,Steven Ryan Taylor,4.0,10.0,2.0,0.0,5.0,2.5
YSD Seneveratne,8,19,0,0,42.10526315789473,NK Patel,4.0,17.0,2.0,0.0,6.0,4.25
GM Strydom,0,3,0,0,0.0,TK Patel,4.0,9.0,2.0,0.0,0.0,2.25
P Manning,5,19,0,0,26.31578947368421,HR Walsh,4.0,15.0,1.0,0.0,0.0,3.75
A Gavde,1,6,0,0,16.666666666666664,Aaron Jones,2.0,6.0,1.0,0.0,0.0,3.0
LHB Harrington-Myers,17,18,0,1,94.44444444444444,,,,,,,
AF Ifill,7,18,0,0,38.88888888888889,,,,,,,
T Taylor,2,5,0,0,40.0,,,,,,,
A Morris,1,2,0,0,50.0,,,,,,,
