batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
CA Lynn,50.0,32.0,6.0,3.0,156.25,DS Kulkarni,3,31,0,0,1,10.333333333333334
SP Narine,47.0,25.0,6.0,3.0,188.0,K Gowtham,1,22,0,0,0,22.0
RV Uthappa,26.0,16.0,1.0,2.0,162.5,JC Archer,3,14,0,0,0,4.666666666666667
Shubman Gill,6.0,10.0,0.0,0.0,60.0,S Gopal,4,35,2,0,0,8.75
,,,,,,S Midhun,2,27,0,0,1,13.5
,,,,,,BA Stokes,1,3,0,0,1,3.0
