batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
JL Denly,0,1,0,0,0.0,I Sharma,4.0,21.0,1.0,0.0,2.0,5.25
Shubman Gill,65,39,7,2,166.66666666666669,CH Morris,4.0,38.0,2.0,0.0,1.0,9.5
RV Uthappa,28,30,4,1,93.33333333333333,K Rabada,4.0,42.0,2.0,0.0,0.0,10.5
N Rana,11,12,0,1,91.66666666666666,AR Patel,4.0,30.0,0.0,0.0,0.0,7.5
AD Russell,45,21,3,4,214.28571428571428,KMA Paul,4.0,46.0,2.0,1.0,0.0,11.25
KD Karthik,2,3,0,0,66.66666666666666,,,,,,,
CR Brathwaite,6,7,0,0,85.71428571428571,,,,,,,
PP Chawla,14,6,2,0,233.33333333333334,,,,,,,
Kuldeep Yadav,2,2,0,0,100.0,,,,,,,
