batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
MJ Guptill,5,9,1,0,55.55555555555556,B Kumar,5.0,20.0,0.0,0.0,0.0,4.0
C Munro,8,9,2,0,88.88888888888889,Mohammed Shami,6.0,19.0,3.0,0.0,1.0,3.1666666666666665
KS Williamson,64,81,7,0,79.01234567901234,V Shankar,4.0,19.0,0.0,0.0,0.0,4.75
LRPL Taylor,24,41,3,0,58.536585365853654,YS Chahal,10.0,43.0,2.0,0.0,1.0,4.3
TWM Latham,11,10,1,0,110.00000000000001,Kuldeep Yadav,10.0,39.0,4.0,0.0,0.0,3.9
HM Nicholls,12,17,1,0,70.58823529411765,KM Jadhav,3.0,17.0,1.0,0.0,0.0,5.666666666666667
MJ Santner,14,21,1,1,66.66666666666666,,,,,,,
DAJ Bracewell,7,15,1,0,46.666666666666664,,,,,,,
LH Ferguson,0,3,0,0,0.0,,,,,,,
TG Southee,9,12,0,1,75.0,,,,,,,
TA Boult,1,10,0,0,10.0,,,,,,,
